Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
SP1,2019-08-16,Ath Bilbao,Barcelona,1,0,H,0,0,D,11,11,5,2,14,9,3,8,1,1,0,0,2019-2020
SP1,2019-08-17,Celta,Real Madrid,1,3,A,0,1,A,7,17,4,11,17,12,6,4,5,2,0,1,2019-2020
SP1,2019-08-17,Valencia,Sociedad,1,1,D,0,0,D,14,12,6,3,13,14,3,3,4,4,1,0,2019-2020
SP1,2019-08-17,Mallorca,Eibar,2,1,H,1,0,H,16,11,4,5,13,14,9,3,2,3,0,0,2019-2020
SP1,2019-08-17,Leganes,Osasuna,0,1,A,0,0,D,13,4,2,2,17,11,8,0,1,4,1,0,2019-2020
SP1,2019-08-17,Villarreal,Granada,4,4,D,1,1,D,12,14,7,7,10,16,2,7,3,1,0,0,2019-2020
SP1,2019-08-18,Alaves,Levante,1,0,H,0,0,D,9,16,2,4,18,15,2,9,2,1,0,0,2019-2020
SP1,2019-08-18,Espanol,Sevilla,0,2,A,0,1,A,7,12,2,4,11,17,8,4,2,2,0,0,2019-2020
SP1,2019-08-18,Betis,Valladolid,1,2,A,0,0,D,13,14,4,3,11,19,6,1,2,6,1,0,2019-2020
SP1,2019-08-18,Ath Madrid,Getafe,1,0,H,1,0,H,5,6,5,0,19,22,3,4,3,4,1,1,2019-2020
SP1,2019-08-23,Granada,Sevilla,0,1,A,0,0,D,12,11,0,6,13,14,6,6,1,1,0,0,2019-2020
SP1,2019-08-23,Levante,Villarreal,2,1,H,0,1,A,16,23,4,6,5,9,7,3,1,2,0,0,2019-2020
SP1,2019-08-24,Osasuna,Eibar,0,0,D,0,0,D,6,12,2,0,15,12,6,6,4,4,0,0,2019-2020
SP1,2019-08-24,Real Madrid,Valladolid,1,1,D,0,0,D,22,9,4,2,12,11,4,3,2,2,0,0,2019-2020
SP1,2019-08-24,Celta,Valencia,1,0,H,1,0,H,11,9,6,1,8,12,6,4,1,2,0,0,2019-2020
SP1,2019-08-24,Getafe,Ath Bilbao,1,1,D,1,1,D,6,4,2,2,15,11,4,6,2,1,0,0,2019-2020
SP1,2019-08-25,Alaves,Espanol,0,0,D,0,0,D,10,5,2,1,13,10,3,5,3,1,0,0,2019-2020
SP1,2019-08-25,Mallorca,Sociedad,0,1,A,0,0,D,12,12,4,4,16,12,5,5,1,2,0,0,2019-2020
SP1,2019-08-25,Leganes,Ath Madrid,0,1,A,0,0,D,10,6,4,4,12,13,9,4,4,5,0,0,2019-2020
SP1,2019-08-25,Barcelona,Betis,5,2,H,1,1,D,20,4,7,3,14,12,11,0,1,1,0,0,2019-2020
SP1,2019-08-30,Sevilla,Celta,1,1,D,0,0,D,19,2,5,1,16,9,9,1,4,2,0,0,2019-2020
SP1,2019-08-30,Ath Bilbao,Sociedad,2,0,H,2,0,H,15,2,5,2,17,17,3,0,2,3,0,0,2019-2020
SP1,2019-08-31,Osasuna,Barcelona,2,2,D,1,0,H,15,8,5,4,16,9,3,2,3,4,0,0,2019-2020
SP1,2019-08-31,Getafe,Alaves,1,1,D,1,1,D,15,5,1,1,11,17,4,2,3,1,0,0,2019-2020
SP1,2019-08-31,Levante,Valladolid,2,0,H,0,0,D,16,15,3,4,9,10,6,6,2,2,0,0,2019-2020
SP1,2019-08-31,Betis,Leganes,2,1,H,0,0,D,17,19,5,7,14,15,11,8,4,2,0,0,2019-2020
SP1,2019-09-01,Valencia,Mallorca,2,0,H,1,0,H,9,12,4,1,6,19,7,4,0,1,0,0,2019-2020
SP1,2019-09-01,Ath Madrid,Eibar,3,2,H,1,2,A,7,6,3,2,9,15,1,1,0,3,0,0,2019-2020
SP1,2019-09-01,Espanol,Granada,0,3,A,0,1,A,15,14,3,6,6,13,8,6,2,3,0,0,2019-2020
SP1,2019-09-01,Villarreal,Real Madrid,2,2,D,1,1,D,10,17,5,5,8,14,1,8,1,4,0,1,2019-2020
SP1,2019-09-13,Mallorca,Ath Bilbao,0,0,D,0,0,D,10,11,1,5,15,18,4,6,4,3,0,0,2019-2020
SP1,2019-09-14,Real Madrid,Levante,3,2,H,3,0,H,25,8,11,3,13,10,9,6,2,2,0,0,2019-2020
SP1,2019-09-14,Leganes,Villarreal,0,3,A,0,2,A,10,8,4,4,14,11,8,6,2,0,0,0,2019-2020
SP1,2019-09-14,Sociedad,Ath Madrid,2,0,H,0,0,D,14,12,5,2,13,10,5,5,1,3,0,0,2019-2020
SP1,2019-09-14,Barcelona,Valencia,5,2,H,2,1,H,17,9,10,3,11,11,2,5,1,4,0,0,2019-2020
SP1,2019-09-15,Eibar,Espanol,1,2,A,0,0,D,11,7,1,2,14,16,7,2,2,4,0,1,2019-2020
SP1,2019-09-15,Alaves,Sevilla,0,1,A,0,1,A,7,19,0,7,13,7,2,6,5,5,0,0,2019-2020
SP1,2019-09-15,Celta,Granada,0,2,A,0,1,A,4,13,0,3,11,13,3,5,4,2,2,0,2019-2020
SP1,2019-09-15,Valladolid,Osasuna,1,1,D,0,0,D,11,17,1,5,9,10,10,6,0,1,0,0,2019-2020
SP1,2019-09-15,Betis,Getafe,1,1,D,0,1,A,7,12,2,4,11,28,5,6,3,6,2,0,2019-2020
SP1,2019-09-20,Osasuna,Betis,0,0,D,0,0,D,12,7,6,2,15,9,9,4,1,2,0,0,2019-2020
SP1,2019-09-21,Villarreal,Valladolid,2,0,H,0,0,D,18,7,6,3,12,8,4,8,2,1,0,0,2019-2020
SP1,2019-09-21,Levante,Eibar,0,0,D,0,0,D,13,18,4,4,9,11,6,7,0,2,0,0,2019-2020
SP1,2019-09-21,Ath Madrid,Celta,0,0,D,0,0,D,20,6,5,3,14,12,13,3,3,5,0,0,2019-2020
SP1,2019-09-21,Granada,Barcelona,2,0,H,1,0,H,9,8,4,1,22,12,4,5,3,2,0,0,2019-2020
SP1,2019-09-22,Getafe,Mallorca,4,2,H,2,0,H,14,7,5,3,15,17,7,2,4,5,0,0,2019-2020
SP1,2019-09-22,Espanol,Sociedad,1,3,A,0,2,A,17,10,3,5,7,12,5,7,1,0,0,0,2019-2020
SP1,2019-09-22,Valencia,Leganes,1,1,D,1,1,D,13,13,4,4,14,23,6,6,3,4,0,0,2019-2020
SP1,2019-09-22,Ath Bilbao,Alaves,2,0,H,1,0,H,13,5,4,1,11,19,3,2,1,4,0,0,2019-2020
SP1,2019-09-22,Sevilla,Real Madrid,0,1,A,0,0,D,9,7,0,4,16,15,9,6,3,2,0,0,2019-2020
SP1,2019-09-24,Valladolid,Granada,1,1,D,1,1,D,9,6,5,4,21,18,6,3,3,2,0,0,2019-2020
SP1,2019-09-24,Betis,Levante,3,1,H,1,1,D,17,17,5,3,11,11,5,2,2,2,0,0,2019-2020
SP1,2019-09-24,Barcelona,Villarreal,2,1,H,2,1,H,8,11,4,3,4,13,6,5,4,2,0,0,2019-2020
SP1,2019-09-25,Leganes,Ath Bilbao,1,1,D,0,0,D,7,9,3,2,11,12,4,5,0,1,0,0,2019-2020
SP1,2019-09-25,Mallorca,Ath Madrid,0,2,A,0,1,A,9,13,3,3,8,15,8,5,3,5,0,1,2019-2020
SP1,2019-09-25,Valencia,Getafe,3,3,D,3,1,H,8,18,4,5,14,26,4,5,1,4,0,0,2019-2020
SP1,2019-09-25,Real Madrid,Osasuna,2,0,H,1,0,H,15,4,4,0,13,13,7,5,2,2,0,0,2019-2020
SP1,2019-09-26,Eibar,Sevilla,3,2,H,0,2,A,11,7,4,4,11,19,3,1,3,4,0,0,2019-2020
SP1,2019-09-26,Celta,Espanol,1,1,D,0,0,D,14,10,3,4,5,17,6,4,2,5,0,0,2019-2020
SP1,2019-09-26,Sociedad,Alaves,3,0,H,3,0,H,21,5,7,0,7,20,5,3,1,4,0,1,2019-2020
SP1,2019-09-27,Villarreal,Betis,5,1,H,1,0,H,17,11,10,6,13,8,3,7,2,2,0,0,2019-2020
SP1,2019-09-28,Ath Bilbao,Valencia,0,1,A,0,1,A,14,10,3,6,14,12,7,7,2,5,0,0,2019-2020
SP1,2019-09-28,Getafe,Barcelona,0,2,A,0,1,A,8,10,1,6,23,17,4,1,4,4,0,1,2019-2020
SP1,2019-09-28,Granada,Leganes,1,0,H,1,0,H,11,15,4,6,19,12,8,3,3,4,0,0,2019-2020
SP1,2019-09-28,Ath Madrid,Real Madrid,0,0,D,0,0,D,7,14,1,3,14,14,5,7,1,2,0,0,2019-2020
SP1,2019-09-29,Espanol,Valladolid,0,2,A,0,1,A,16,9,2,6,16,13,4,3,2,0,1,0,2019-2020
SP1,2019-09-29,Eibar,Celta,2,0,H,0,0,D,7,3,3,2,17,15,6,5,3,1,0,0,2019-2020
SP1,2019-09-29,Alaves,Mallorca,2,0,H,0,0,D,11,5,6,1,16,14,4,1,2,3,0,0,2019-2020
SP1,2019-09-29,Levante,Osasuna,1,1,D,1,0,H,10,18,5,3,12,12,7,11,6,0,1,0,2019-2020
SP1,2019-09-29,Sevilla,Sociedad,3,2,H,1,1,D,21,5,8,2,9,8,7,0,1,1,0,0,2019-2020
SP1,2019-10-04,Betis,Eibar,1,1,D,0,1,A,12,8,3,2,7,20,4,9,3,6,0,1,2019-2020
SP1,2019-10-05,Leganes,Levante,1,2,A,0,1,A,25,9,10,2,10,7,9,4,3,5,0,0,2019-2020
SP1,2019-10-05,Real Madrid,Granada,4,2,H,2,0,H,17,8,10,5,12,18,6,2,4,5,0,0,2019-2020
SP1,2019-10-05,Valencia,Alaves,2,1,H,1,0,H,11,10,3,4,7,16,4,7,1,3,0,0,2019-2020
SP1,2019-10-05,Osasuna,Villarreal,2,1,H,0,1,A,16,16,4,5,9,15,8,9,2,2,0,0,2019-2020
SP1,2019-10-06,Mallorca,Espanol,2,0,H,1,0,H,9,11,3,3,11,11,2,4,1,3,0,0,2019-2020
SP1,2019-10-06,Celta,Ath Bilbao,1,0,H,0,0,D,13,6,2,2,8,20,6,4,0,5,0,0,2019-2020
SP1,2019-10-06,Valladolid,Ath Madrid,0,0,D,0,0,D,5,9,1,1,15,14,3,4,6,4,0,0,2019-2020
SP1,2019-10-06,Sociedad,Getafe,1,2,A,1,0,H,6,13,3,4,20,15,3,8,2,4,1,0,2019-2020
SP1,2019-10-06,Barcelona,Sevilla,4,0,H,3,0,H,15,16,8,4,10,12,7,10,5,3,2,0,2019-2020
SP1,2019-10-18,Granada,Osasuna,1,0,H,1,0,H,6,9,2,4,12,17,2,7,2,8,0,1,2019-2020
SP1,2019-10-19,Eibar,Barcelona,0,3,A,0,1,A,5,9,0,4,16,14,2,2,5,0,0,0,2019-2020
SP1,2019-10-19,Ath Madrid,Valencia,1,1,D,1,0,H,15,11,4,3,18,12,2,4,2,1,0,1,2019-2020
SP1,2019-10-19,Getafe,Leganes,2,0,H,0,0,D,5,7,2,3,17,19,2,3,1,4,0,0,2019-2020
SP1,2019-10-19,Mallorca,Real Madrid,1,0,H,1,0,H,5,13,1,4,20,14,4,4,2,2,0,1,2019-2020
SP1,2019-10-20,Alaves,Celta,2,0,H,0,0,D,12,14,5,2,20,5,4,6,5,1,0,0,2019-2020
SP1,2019-10-20,Sociedad,Betis,3,1,H,2,1,H,18,12,6,5,23,12,11,2,4,2,0,0,2019-2020
SP1,2019-10-20,Espanol,Villarreal,0,1,A,0,1,A,18,11,3,5,11,14,7,3,2,1,0,0,2019-2020
SP1,2019-10-20,Ath Bilbao,Valladolid,1,1,D,1,0,H,19,9,7,3,12,9,3,4,2,3,0,0,2019-2020
SP1,2019-10-20,Sevilla,Levante,1,0,H,0,0,D,19,12,5,5,10,11,9,1,2,2,0,0,2019-2020
SP1,2019-10-25,Villarreal,Alaves,4,1,H,1,0,H,19,12,8,3,12,13,5,4,2,2,0,0,2019-2020
SP1,2019-10-26,Leganes,Mallorca,1,0,H,1,0,H,9,9,3,1,19,13,4,5,4,1,0,0,2019-2020
SP1,2019-10-26,Valladolid,Eibar,2,0,H,2,0,H,8,13,4,3,13,13,4,3,1,2,0,0,2019-2020
SP1,2019-10-26,Ath Madrid,Ath Bilbao,2,0,H,1,0,H,9,9,2,2,14,9,7,7,2,2,0,0,2019-2020
SP1,2019-10-27,Celta,Sociedad,0,1,A,0,0,D,9,9,1,4,20,12,3,7,5,2,1,0,2019-2020
SP1,2019-10-27,Granada,Betis,1,0,H,0,0,D,13,12,3,0,13,8,4,2,3,4,0,0,2019-2020
SP1,2019-10-27,Levante,Espanol,0,1,A,0,1,A,7,14,3,3,10,26,4,7,2,3,0,0,2019-2020
SP1,2019-10-27,Sevilla,Getafe,2,0,H,0,0,D,15,9,8,4,13,18,5,0,2,3,0,0,2019-2020
SP1,2019-10-27,Osasuna,Valencia,3,1,H,1,1,D,21,2,13,1,8,6,6,1,1,1,0,1,2019-2020
SP1,2019-10-29,Alaves,Ath Madrid,1,1,D,0,0,D,11,9,3,3,23,16,4,1,3,3,0,0,2019-2020
SP1,2019-10-29,Barcelona,Valladolid,5,1,H,3,1,H,18,9,9,1,9,14,6,3,0,3,0,0,2019-2020
SP1,2019-10-30,Sociedad,Levante,1,2,A,0,2,A,17,13,5,4,15,12,9,5,3,4,0,0,2019-2020
SP1,2019-10-30,Valencia,Sevilla,1,1,D,0,1,A,10,10,3,1,12,17,6,1,6,3,0,0,2019-2020
SP1,2019-10-30,Ath Bilbao,Espanol,3,0,H,2,0,H,7,12,5,5,13,20,2,5,0,1,0,0,2019-2020
SP1,2019-10-30,Betis,Celta,2,1,H,1,0,H,11,18,7,5,16,17,5,10,6,1,0,0,2019-2020
SP1,2019-10-30,Real Madrid,Leganes,5,0,H,3,0,H,22,5,11,3,12,12,8,3,1,5,0,0,2019-2020
SP1,2019-10-31,Eibar,Villarreal,2,1,H,0,0,D,25,9,8,2,11,12,8,3,0,3,0,0,2019-2020
SP1,2019-10-31,Mallorca,Osasuna,2,2,D,1,0,H,11,12,3,4,9,10,5,3,1,5,0,0,2019-2020
SP1,2019-10-31,Getafe,Granada,3,1,H,2,0,H,8,10,3,2,22,11,2,3,5,5,0,0,2019-2020
SP1,2019-11-02,Espanol,Valencia,1,2,A,1,0,H,13,11,4,4,20,14,5,5,0,1,0,0,2019-2020
SP1,2019-11-02,Levante,Barcelona,3,1,H,0,1,A,9,9,3,6,9,13,2,3,1,6,0,0,2019-2020
SP1,2019-11-02,Sevilla,Ath Madrid,1,1,D,1,0,H,11,14,4,5,13,16,6,3,4,3,0,0,2019-2020
SP1,2019-11-02,Real Madrid,Betis,0,0,D,0,0,D,22,13,7,3,11,17,9,4,2,4,0,0,2019-2020
SP1,2019-11-03,Valladolid,Mallorca,3,0,H,1,0,H,12,14,6,1,15,20,2,6,5,4,0,0,2019-2020
SP1,2019-11-03,Villarreal,Ath Bilbao,0,0,D,0,0,D,11,12,7,2,10,8,8,10,2,0,0,0,2019-2020
SP1,2019-11-03,Osasuna,Alaves,4,2,H,3,1,H,19,11,6,3,13,17,5,1,4,2,0,0,2019-2020
SP1,2019-11-03,Celta,Getafe,0,1,A,0,1,A,6,9,2,5,6,19,4,4,3,3,0,0,2019-2020
SP1,2019-11-03,Leganes,Eibar,1,2,A,1,1,D,12,7,5,4,16,20,4,2,5,2,0,0,2019-2020
SP1,2019-11-03,Granada,Sociedad,1,2,A,1,1,D,5,9,3,5,15,19,4,5,0,2,0,0,2019-2020
SP1,2019-11-08,Sociedad,Leganes,1,1,D,0,0,D,11,6,5,2,14,23,5,1,2,6,0,1,2019-2020
SP1,2019-11-09,Alaves,Valladolid,3,0,H,2,0,H,14,7,5,1,21,16,6,7,3,3,0,0,2019-2020
SP1,2019-11-09,Valencia,Granada,2,0,H,0,0,D,12,13,4,1,11,15,7,4,0,5,0,0,2019-2020
SP1,2019-11-09,Eibar,Real Madrid,0,4,A,0,3,A,14,10,1,5,9,8,6,6,0,0,0,0,2019-2020
SP1,2019-11-09,Barcelona,Celta,4,1,H,2,1,H,10,6,7,5,18,14,2,2,4,1,0,0,2019-2020
SP1,2019-11-10,Mallorca,Villarreal,3,1,H,2,0,H,5,22,3,6,18,17,2,5,2,3,0,0,2019-2020
SP1,2019-11-10,Ath Bilbao,Levante,2,1,H,0,1,A,23,8,10,2,13,13,10,2,3,2,0,0,2019-2020
SP1,2019-11-10,Ath Madrid,Espanol,3,1,H,1,1,D,18,10,5,1,12,15,9,2,2,2,0,0,2019-2020
SP1,2019-11-10,Getafe,Osasuna,0,0,D,0,0,D,14,4,5,1,15,16,9,5,2,4,0,0,2019-2020
SP1,2019-11-10,Betis,Sevilla,1,2,A,1,1,D,18,10,5,6,12,21,4,4,2,3,0,0,2019-2020
SP1,2019-11-22,Levante,Mallorca,2,1,H,0,0,D,13,14,6,7,13,9,3,6,2,1,1,0,2019-2020
SP1,2019-11-23,Leganes,Barcelona,1,2,A,1,0,H,9,11,4,6,11,10,0,6,1,2,0,0,2019-2020
SP1,2019-11-23,Betis,Valencia,2,1,H,1,1,D,25,9,8,3,9,13,5,4,2,2,0,0,2019-2020
SP1,2019-11-23,Granada,Ath Madrid,1,1,D,0,0,D,9,17,3,6,15,17,2,8,4,3,0,0,2019-2020
SP1,2019-11-23,Real Madrid,Sociedad,3,1,H,1,1,D,18,11,10,6,13,16,4,3,1,1,0,0,2019-2020
SP1,2019-11-24,Espanol,Getafe,1,1,D,1,1,D,6,11,2,2,23,12,3,3,3,4,0,0,2019-2020
SP1,2019-11-24,Osasuna,Ath Bilbao,1,2,A,0,1,A,12,6,7,4,15,18,6,2,4,3,0,0,2019-2020
SP1,2019-11-24,Eibar,Alaves,0,2,A,0,0,D,18,7,7,5,10,11,10,4,1,2,0,0,2019-2020
SP1,2019-11-24,Villarreal,Celta,1,3,A,0,0,D,15,11,1,7,12,9,8,2,3,2,0,0,2019-2020
SP1,2019-11-24,Valladolid,Sevilla,0,1,A,0,1,A,7,4,1,2,13,25,8,4,3,4,0,1,2019-2020
SP1,2019-11-29,Celta,Valladolid,0,0,D,0,0,D,13,9,5,2,11,17,11,3,1,3,0,0,2019-2020
SP1,2019-11-30,Alaves,Real Madrid,1,2,A,0,0,D,8,12,2,6,18,11,9,4,4,3,0,0,2019-2020
SP1,2019-11-30,Sociedad,Eibar,4,1,H,1,1,D,15,10,4,4,8,12,6,4,1,4,0,0,2019-2020
SP1,2019-11-30,Mallorca,Betis,1,2,A,0,2,A,16,15,7,3,16,15,6,5,3,4,1,0,2019-2020
SP1,2019-11-30,Valencia,Villarreal,2,1,H,0,0,D,13,24,7,7,8,17,6,4,1,2,0,0,2019-2020
SP1,2019-12-01,Sevilla,Leganes,1,0,H,0,0,D,16,8,8,4,16,7,7,4,3,3,0,0,2019-2020
SP1,2019-12-01,Ath Bilbao,Granada,2,0,H,1,0,H,14,8,6,1,18,16,4,3,5,4,0,0,2019-2020
SP1,2019-12-01,Espanol,Osasuna,2,4,A,1,0,H,12,14,5,8,12,16,2,3,1,4,0,1,2019-2020
SP1,2019-12-01,Getafe,Levante,4,0,H,0,0,D,13,7,9,2,22,14,6,7,2,3,0,0,2019-2020
SP1,2019-12-01,Ath Madrid,Barcelona,0,1,A,0,0,D,17,13,2,5,12,11,9,5,4,4,0,0,2019-2020
SP1,2019-12-06,Villarreal,Ath Madrid,0,0,D,0,0,D,23,18,3,3,11,11,11,6,2,1,0,0,2019-2020
SP1,2019-12-07,Real Madrid,Espanol,2,0,H,1,0,H,18,6,8,2,15,13,5,3,4,3,1,0,2019-2020
SP1,2019-12-07,Granada,Alaves,3,0,H,0,0,D,13,5,3,1,16,17,6,2,1,4,0,2,2019-2020
SP1,2019-12-07,Levante,Valencia,2,4,A,2,1,H,17,10,6,6,14,14,5,1,5,2,1,0,2019-2020
SP1,2019-12-07,Barcelona,Mallorca,5,2,H,4,1,H,25,9,17,3,15,10,8,4,3,0,0,0,2019-2020
SP1,2019-12-08,Eibar,Getafe,0,1,A,0,0,D,6,6,3,3,16,15,3,8,5,1,1,0,2019-2020
SP1,2019-12-08,Betis,Ath Bilbao,3,2,H,3,1,H,10,8,6,2,12,15,3,3,2,4,0,0,2019-2020
SP1,2019-12-08,Valladolid,Sociedad,0,0,D,0,0,D,4,16,2,2,10,19,1,4,0,4,0,0,2019-2020
SP1,2019-12-08,Leganes,Celta,3,2,H,2,0,H,15,9,8,4,14,11,3,5,3,3,0,1,2019-2020
SP1,2019-12-08,Osasuna,Sevilla,1,1,D,1,1,D,10,13,1,4,22,10,2,6,4,4,1,0,2019-2020
SP1,2019-12-13,Alaves,Leganes,1,1,D,0,1,A,10,3,3,1,14,17,2,0,2,3,0,0,2019-2020
SP1,2019-12-14,Granada,Levante,1,2,A,0,0,D,18,13,4,6,14,12,8,6,4,3,0,0,2019-2020
SP1,2019-12-14,Sociedad,Barcelona,2,2,D,1,1,D,19,9,5,5,7,8,8,5,0,1,0,0,2019-2020
SP1,2019-12-14,Ath Bilbao,Eibar,0,0,D,0,0,D,8,8,3,2,7,12,6,7,3,3,0,0,2019-2020
SP1,2019-12-14,Ath Madrid,Osasuna,2,0,H,0,0,D,19,15,9,3,16,10,6,5,2,1,0,0,2019-2020
SP1,2019-12-15,Getafe,Valladolid,2,0,H,1,0,H,7,10,3,3,28,10,4,3,3,3,0,0,2019-2020
SP1,2019-12-15,Celta,Mallorca,2,2,D,1,1,D,18,8,7,2,14,16,3,3,3,5,0,1,2019-2020
SP1,2019-12-15,Espanol,Betis,2,2,D,2,1,H,16,10,4,5,26,13,7,5,4,1,0,0,2019-2020
SP1,2019-12-15,Sevilla,Villarreal,1,2,A,0,1,A,24,9,5,3,12,11,14,2,2,0,0,0,2019-2020
SP1,2019-12-15,Valencia,Real Madrid,1,1,D,0,0,D,9,19,6,6,11,15,1,2,1,2,0,0,2019-2020
SP1,2019-12-18,Barcelona,Real Madrid,0,0,D,0,0,D,9,17,2,4,5,17,2,6,3,5,0,0,2019-2020
SP1,2019-12-20,Eibar,Granada,3,0,H,2,0,H,21,12,7,1,17,13,5,5,3,3,0,0,2019-2020
SP1,2019-12-21,Mallorca,Sevilla,0,2,A,0,1,A,8,13,1,6,15,12,3,6,6,3,0,0,2019-2020
SP1,2019-12-21,Barcelona,Alaves,4,1,H,2,0,H,8,5,4,3,10,11,3,4,2,4,0,0,2019-2020
SP1,2019-12-21,Villarreal,Getafe,1,0,H,0,0,D,11,7,4,0,8,18,2,5,2,5,0,1,2019-2020
SP1,2019-12-21,Valladolid,Valencia,1,1,D,0,0,D,14,5,6,2,10,12,5,4,0,3,0,0,2019-2020
SP1,2019-12-22,Leganes,Espanol,2,0,H,1,0,H,11,9,5,3,11,15,1,5,1,6,0,0,2019-2020
SP1,2019-12-22,Osasuna,Sociedad,3,4,A,1,3,A,19,13,7,7,11,12,8,3,6,2,1,0,2019-2020
SP1,2019-12-22,Betis,Ath Madrid,1,2,A,0,0,D,15,8,2,5,11,14,5,3,4,3,0,0,2019-2020
SP1,2019-12-22,Levante,Celta,3,1,H,0,1,A,13,12,7,5,8,15,8,7,3,6,0,0,2019-2020
SP1,2019-12-22,Real Madrid,Ath Bilbao,0,0,D,0,0,D,20,8,8,2,8,14,6,4,1,0,0,0,2019-2020
SP1,2020-01-03,Valladolid,Leganes,2,2,D,1,2,A,14,12,5,5,16,13,4,3,3,2,0,0,2019-2020
SP1,2020-01-03,Sevilla,Ath Bilbao,1,1,D,0,1,A,9,6,2,1,16,20,9,1,2,4,0,0,2019-2020
SP1,2020-01-04,Valencia,Eibar,1,0,H,1,0,H,9,10,1,3,13,20,6,5,1,3,0,1,2019-2020
SP1,2020-01-04,Getafe,Real Madrid,0,3,A,0,1,A,15,10,4,8,20,14,7,4,3,2,0,0,2019-2020
SP1,2020-01-04,Ath Madrid,Levante,2,1,H,2,1,H,17,6,8,3,9,10,5,5,1,3,0,0,2019-2020
SP1,2020-01-04,Espanol,Barcelona,2,2,D,1,0,H,8,14,3,7,17,11,4,5,2,2,0,1,2019-2020
SP1,2020-01-05,Granada,Mallorca,1,0,H,1,0,H,7,17,4,5,23,11,3,4,5,1,0,0,2019-2020
SP1,2020-01-05,Sociedad,Villarreal,1,2,A,1,0,H,10,14,2,2,16,14,7,2,5,4,0,0,2019-2020
SP1,2020-01-05,Alaves,Betis,1,1,D,1,0,H,6,10,1,3,18,15,3,6,7,3,0,1,2019-2020
SP1,2020-01-05,Celta,Osasuna,1,1,D,0,0,D,20,8,7,1,14,19,6,1,4,3,0,0,2019-2020
SP1,2020-01-17,Leganes,Getafe,0,3,A,0,3,A,8,8,2,4,22,18,4,4,6,4,0,0,2019-2020
SP1,2020-01-18,Levante,Alaves,0,1,A,0,0,D,20,14,3,6,12,20,7,6,2,4,0,0,2019-2020
SP1,2020-01-18,Real Madrid,Sevilla,2,1,H,0,0,D,13,8,4,3,17,12,2,4,3,1,0,0,2019-2020
SP1,2020-01-18,Osasuna,Valladolid,0,0,D,0,0,D,21,5,5,3,16,10,9,1,2,2,0,0,2019-2020
SP1,2020-01-18,Eibar,Ath Madrid,2,0,H,1,0,H,9,12,4,4,16,14,6,7,1,2,0,0,2019-2020
SP1,2020-01-19,Mallorca,Valencia,4,1,H,3,0,H,13,8,6,1,18,11,1,6,4,4,0,1,2019-2020
SP1,2020-01-19,Betis,Sociedad,3,0,H,2,0,H,14,7,6,0,8,10,6,2,3,1,0,0,2019-2020
SP1,2020-01-19,Villarreal,Espanol,1,2,A,0,1,A,21,16,5,5,15,18,4,4,1,3,0,1,2019-2020
SP1,2020-01-19,Ath Bilbao,Celta,1,1,D,0,0,D,22,7,6,3,18,12,13,0,4,3,0,0,2019-2020
SP1,2020-01-19,Barcelona,Granada,1,0,H,0,0,D,18,5,6,1,11,17,7,0,0,4,0,1,2019-2020
SP1,2020-01-24,Osasuna,Levante,2,0,H,0,0,D,15,6,3,2,18,11,5,5,3,3,0,0,2019-2020
SP1,2020-01-25,Espanol,Ath Bilbao,1,1,D,0,1,A,9,11,3,3,14,14,2,3,3,1,0,0,2019-2020
SP1,2020-01-25,Valencia,Barcelona,2,0,H,0,0,D,8,14,6,5,13,16,2,0,1,3,0,0,2019-2020
SP1,2020-01-25,Alaves,Villarreal,1,2,A,0,1,A,12,11,6,6,10,12,7,4,2,1,0,0,2019-2020
SP1,2020-01-25,Sevilla,Granada,2,0,H,2,0,H,12,8,4,1,13,18,3,6,4,1,0,0,2019-2020
SP1,2020-01-26,Ath Madrid,Leganes,0,0,D,0,0,D,14,10,3,4,10,19,7,6,2,6,0,1,2019-2020
SP1,2020-01-26,Celta,Eibar,0,0,D,0,0,D,18,5,5,3,9,16,6,3,1,0,0,0,2019-2020
SP1,2020-01-26,Getafe,Betis,1,0,H,0,0,D,7,8,3,1,19,12,8,4,2,4,0,1,2019-2020
SP1,2020-01-26,Sociedad,Mallorca,3,0,H,0,0,D,14,8,5,4,15,7,7,3,0,2,0,0,2019-2020
SP1,2020-01-26,Valladolid,Real Madrid,0,1,A,0,0,D,4,12,0,3,7,11,3,5,1,3,0,0,2019-2020
SP1,2020-02-01,Granada,Espanol,2,1,H,1,1,D,8,22,2,4,15,17,3,9,3,3,0,0,2019-2020
SP1,2020-02-01,Real Madrid,Ath Madrid,1,0,H,0,0,D,16,4,5,1,18,11,5,6,2,3,0,0,2019-2020
SP1,2020-02-01,Mallorca,Valladolid,0,1,A,0,0,D,16,15,4,7,11,10,8,5,4,1,0,0,2019-2020
SP1,2020-02-01,Valencia,Celta,1,0,H,0,0,D,9,11,5,4,14,20,4,7,6,3,0,0,2019-2020
SP1,2020-02-02,Leganes,Sociedad,2,1,H,0,1,A,12,2,5,1,24,19,3,1,4,3,0,0,2019-2020
SP1,2020-02-02,Eibar,Betis,1,1,D,1,1,D,8,14,3,6,15,16,2,7,2,2,0,0,2019-2020
